iteration, loss
220,1.93221
221,1.75425
222,1.75728
223,1.70618
224,1.79306
225,1.82018
226,1.75999
227,1.80367
228,1.96468
229,1.85608
230,1.79755
231,1.7242
232,1.67861
233,1.93643
234,1.80702
235,1.65882
236,1.81056
237,1.78738
238,1.77559
239,1.80054
240,1.62101
241,1.7824
242,1.8683
243,1.78839
244,1.69214
245,1.7719
246,1.68307
247,1.75476
248,1.77256
249,1.78358
250,1.7072
251,1.73159
252,1.69372
253,1.7481
254,1.66461
255,1.742
256,1.57911
257,1.61057
258,1.64201
259,1.59201
260,1.8901
261,1.81594
262,1.81265
263,1.72013
264,1.75883
265,1.74446
266,1.67953
267,1.64051
268,1.77926
269,1.65832
270,1.73421
271,1.68112
272,1.78967
273,1.70032
274,1.71051
275,1.74192
276,1.66122
277,1.99502
278,1.73662
279,1.79863
280,1.69604
281,1.70941
282,1.6071
283,1.67755
284,1.7172
285,1.74102
286,1.69941
287,1.80801
288,1.74412
289,1.60994
290,1.6923
291,1.6443
292,1.71429
293,1.65337
294,1.68016
295,1.70342
296,1.65537
297,1.691
298,1.72216
299,1.69802
300,1.61984
301,1.64017
302,1.68
303,1.76436
304,1.58311
305,1.69379
306,1.6845
307,1.79506
308,1.72616
309,1.67937
310,1.71714
311,1.67162
312,1.59598
313,1.8298
314,1.68928
315,1.62513
316,1.67208
317,1.78553
318,1.75106
319,1.70379
320,1.63004
321,1.6885
322,1.75405
323,1.74085
324,1.76009
325,1.63721
326,1.68857
327,1.69976
328,1.69123
329,1.60009
330,1.8285
331,1.60353
332,1.69334
333,1.66407
334,1.7449
335,1.60297
336,1.58781
337,1.62952
338,1.65466
339,1.58698
340,1.58853
341,1.68897
342,1.60306
343,1.61122
344,1.59547
345,1.54346
346,1.82215
347,1.67359
348,1.64206
349,1.67481
350,1.69701
351,1.54948
352,1.66151
353,1.51484
354,1.62055
355,1.67044
356,1.64692
357,1.60131
358,1.55672
359,1.62375
360,1.68641
361,1.5616
362,1.62064
363,1.56754
364,1.56673
365,1.59826
366,1.54131
367,1.62621
368,1.61176
369,1.61361
370,1.67008
371,1.65247
372,1.61581
373,1.62615
374,1.68215
375,1.57954
376,1.63796
377,1.68158
378,1.63162
379,1.62218
380,1.50624
381,1.66967
382,1.6892
383,1.68061
384,1.59834
385,1.67269
386,1.56673
387,1.42199
388,1.62604
389,1.51798
390,1.62811
391,1.88534
392,1.61212
393,1.64988
394,1.55796
395,1.56213
396,1.64453
397,1.55794
398,1.51121
399,1.6094
400,1.66735
401,1.56548
402,1.60068
403,1.62702
404,1.65557
405,1.54945
406,1.70116
407,1.56874
408,1.72859
409,1.51974
410,1.57262
411,1.56832
412,1.51654
413,1.76482
414,1.54365
415,1.54761
416,1.62038
417,1.5701
418,1.43995
419,1.60274
420,1.64057
421,1.75721
422,1.61873
423,1.51668
424,1.51427
425,1.56834
426,1.55635
427,1.40847
428,1.7038
429,1.58916
430,1.47111
431,1.52037
432,1.72212
433,1.42133
434,1.63557
435,1.57587
436,1.54917
437,1.6551
438,1.50586
439,1.57918
440,1.57104
441,1.67934
442,1.48529
443,1.6503
444,1.56441
445,1.7631
446,1.55054
447,1.63639
448,1.6538
449,1.58759
450,1.62413
451,1.51881
452,1.73632
453,1.63115
454,1.53448
455,1.55853
456,1.59961
457,1.45302
458,1.61134
459,1.48418
460,1.66963
461,1.6458
462,1.59196
463,1.64356
464,1.5997
465,1.66181
466,1.60888
467,1.40602
468,1.60764
469,1.50162
470,1.62203
471,1.60537
472,1.44159
473,1.62259
474,1.51026
475,1.57711
476,1.39735
477,1.56476
478,1.65695
479,1.48984
480,1.43602
481,1.53154
482,1.42502
483,1.47708
484,1.54398
485,1.51281
486,1.40604
487,1.43774
488,1.46805
489,1.51924
490,1.43966
491,1.37697
492,1.5571
493,1.37135
494,1.51293
495,1.60292
496,1.51832
497,1.51399
498,1.39889
499,1.57092
500,1.51706
501,1.47329
502,1.56459
503,1.46907
504,1.54501
505,1.5132
506,1.49319
507,1.4429
508,1.56313
509,1.53436
510,1.63251
511,1.55344
512,1.45439
513,1.37474
514,1.48388
515,1.52885
516,1.54826
517,1.42248
518,1.50322
519,1.56295
520,1.5484
521,1.51454
522,1.46042
523,1.5757
524,1.4866
525,1.54287
526,1.47594
527,1.47187
528,1.50921
529,1.60154
530,1.52078
531,1.41255
532,1.46296
533,1.54792
534,1.47511
535,1.51824
536,1.43191
537,1.48026
538,1.43121
539,1.50921
540,1.40395
541,1.38522
542,1.47613
543,1.49336
544,1.38598
545,1.60178
546,1.62866
547,1.6276
548,1.47507
549,1.43883
550,1.50561
551,1.49941
552,1.50047
553,1.48408
554,1.52263
555,1.597
556,1.39286
557,1.52236
558,1.62361
559,1.37084
560,1.70179
561,1.50741
562,1.29197
563,1.35885
564,1.49414
565,1.38842
566,1.52619
567,1.51462
568,1.38741
569,1.37876
570,1.54694
571,1.40218
572,1.46208
573,1.23241
574,1.50179
575,1.52592
576,1.41214
577,1.532
578,1.56296
579,1.36947
580,1.52004
581,1.60697
582,1.46211
583,1.5497
584,1.48652
585,1.53629
586,1.44731
587,1.49203
588,1.48937
589,1.52771
590,1.69439
591,1.55063
592,1.44413
593,1.53588
594,1.34485
595,1.46882
596,1.32249
597,1.32349
598,1.39363
599,1.41153
600,1.2046
601,1.51695
602,1.40785
603,1.61814
604,1.47415
605,1.38457
606,1.49369
607,1.45843
608,1.57274
609,1.34656
610,1.63946
611,1.55913
612,1.60126
613,1.47401
614,1.61138
615,1.4854
616,1.51114
617,1.49487
618,1.36528
619,1.64803
620,1.44354
621,1.4132
622,1.62725
623,1.5914
624,1.50143
625,1.30187
626,1.4838
627,1.41193
628,1.55652
629,1.29544
630,1.51815
631,1.55322
632,1.3821
633,1.20969
634,1.38474
635,1.48008
636,1.3809
637,1.37708
638,1.43637
639,1.42191
640,1.3532
641,1.22599
642,1.33434
643,1.33536
644,1.37446
645,1.47573
646,1.35191
647,1.42
648,1.45559
649,1.25483
650,1.36358
651,1.29355
652,1.52073
653,1.33047
654,1.56198
655,1.3414
656,1.36711
657,1.449
658,1.52207
659,1.25847
660,1.40587
661,1.28557
662,1.49128
663,1.47174
664,1.50251
665,1.34652
666,1.16428
667,1.41709
668,1.24171
669,1.29768
670,1.2686
671,1.3803
672,1.19004
673,1.44076
674,1.54687
675,1.385
676,1.48267
677,1.28068
678,1.39009
679,1.52678
680,1.33873
681,1.44794
682,1.48854
683,1.44461
684,1.34688
685,1.32025
686,1.21298
687,1.19283
688,1.36969
689,1.21046
690,1.44607
691,1.44431
692,1.34342
693,1.45534
694,1.34511
695,1.26688
696,1.59168
697,1.32306
698,1.40581
699,1.45384
700,1.37684
701,1.34681
702,1.3624
703,1.28151
704,1.42122
705,1.30463
706,1.2319
707,1.2775
708,1.4159
709,1.45025
710,1.29505
711,1.5557
712,1.48026
713,1.40217
714,1.22222
715,1.30171
716,1.28667
717,1.42336
718,1.3102
719,1.37974
720,1.51357
721,1.26682
722,1.3635
723,1.2253
724,1.41544
725,1.39506
726,1.38764
727,1.34534
728,1.27108
729,1.50522
730,1.28427
731,1.42447
732,1.32549
733,1.45232
734,1.36714
735,1.29048
736,1.39492
737,1.17867
738,1.2919
739,1.33842
740,1.43616
741,1.33132
742,1.27927
743,1.64456
744,1.2499
745,1.34491
746,1.20136
747,1.22075
748,1.49653
749,1.15124
750,1.35479
751,1.39135
752,1.28431
753,1.3652
754,1.26963
755,1.22738
756,1.36583
757,1.12158
758,1.42037
759,1.35529
760,1.25717
761,1.27884
762,1.29703
763,1.30101
764,1.48881
765,1.44493
766,1.37469
767,1.15475
768,1.38234
769,1.30887
770,1.28558
771,1.2833
772,1.21492
773,1.2743
774,1.33759
775,1.30904
776,1.32367
777,1.40741
778,1.41457
779,1.45892
780,1.21435
781,1.43622
782,1.21831
783,1.05978
784,1.41349
785,1.38114
786,1.28863
787,1.3012
788,1.04023
789,1.34862
790,1.32874
791,1.36185
792,1.29569
793,1.38659
794,1.28823
795,1.31655
796,1.48836
797,1.24746
798,1.30569
799,1.15637
800,1.29662
801,1.34682
802,1.35235
803,1.25723
804,1.48404
805,1.27951
806,1.26368
807,1.25658
808,1.36331
809,1.31446
810,1.41004
811,1.45532
812,1.1573
813,1.44265
814,1.38545
815,1.18023
816,1.33687
817,1.06315
818,1.46278
819,1.30192
820,1.30851
821,1.24524
822,1.36707
823,1.50282
824,1.32398
825,1.3004
826,1.45016
827,1.35801
828,1.37324
829,1.39398
830,1.3365
831,1.3368
832,1.24666
833,1.38778
834,1.44001
835,1.50255
836,1.46018
837,1.47222
838,1.40253
839,1.35444
840,1.2347
841,1.36578
842,1.33058
843,1.21792
844,1.26007
845,1.39434
846,1.25513
847,1.22161
848,1.43481
849,1.24783
850,1.32644
851,1.24492
852,1.19611
853,1.44812
854,1.29295
855,1.25299
856,1.19613
857,1.48562
858,1.30318
859,1.35364
860,1.31042
861,1.22818
862,1.29506
863,1.18553
864,1.33852
865,1.32479
866,1.46917
867,1.14751
868,1.22799
869,1.36781
870,1.42506
871,1.36906
872,1.25733
873,1.23298
874,1.40538
875,1.29539
876,1.41466
877,1.20705
878,1.28419
879,1.31333
880,1.18419
881,1.22587
882,1.3047
883,1.52891
884,1.27961
885,1.17417
886,1.38818
887,1.21981
888,1.4324
889,1.0715
890,1.27909
891,1.33087
892,1.25996
893,1.1034
894,1.24636
895,1.44832
896,1.25668
897,1.1825
898,1.31606
899,1.32296
900,1.29832
901,1.22688
902,1.32929
903,1.20422
904,1.16428
905,1.12825
906,1.26365
907,1.20551
908,1.23068
909,1.31905
910,1.37337
911,1.16708
912,1.26087
913,1.36623
914,1.27816
915,1.11178
916,1.13136
917,1.24439
918,1.22432
919,1.30285
920,1.30724
921,1.18886
922,1.15769
923,1.15447
924,1.1964
925,1.31149
926,1.19942
927,1.18783
928,1.14428
929,1.35764
930,1.48877
931,1.37093
932,1.36975
933,1.1397
934,1.37129
935,1.12688
936,1.40677
937,1.17758
938,1.39485
939,1.37965
940,1.29023
941,1.25067
942,1.11893
943,1.1896
944,1.11859
945,1.14455
946,1.19546
947,1.27305
948,1.35093
949,1.18361
950,1.22114
951,1.40833
952,1.27468
953,1.11878
954,1.13975
955,1.32581
956,1.13496
957,1.27705
958,1.27249
959,1.3389
960,1.29524
961,1.25469
962,1.22762
963,1.2829
964,1.26702
965,1.36331
966,1.25011
967,1.27196
968,1.45029
969,1.44535
970,1.39871
971,1.25227
972,1.33219
973,1.25015
974,1.23023
975,1.20126
976,1.19508
977,0.968654
978,1.18326
979,1.2581
980,1.22073
981,1.32261
982,1.15241
983,1.22509
984,1.31451
985,1.30931
986,1.16158
987,1.11918
988,1.27327
989,1.104
990,1.23543
991,1.22859
992,1.21984
993,1.30305
994,1.31619
995,1.36796
996,1.12208
997,1.377
998,1.28105
999,1.38279
1000,1.26009
1001,1.41286
1002,1.1732
1003,1.19236
1004,1.26777
1005,1.4725
1006,1.3097
1007,1.21574
1008,1.19915
1009,1.18195
1010,1.13648
1011,1.17357
1012,1.27599
1013,1.18624
1014,1.13327
1015,1.21377
1016,1.28191
1017,1.34223
1018,1.20738
1019,1.34326
1020,1.21631
1021,1.18316
1022,1.28136
1023,1.24948
1024,1.23175
1025,1.18922
1026,1.38947
1027,1.40846
1028,1.12216
1029,1.25514
1030,1.03195
1031,1.22725
1032,1.25102
1033,1.1639
1034,1.31039
1035,1.17914
1036,1.25715
1037,1.16983
1038,1.27627
1039,1.07217
1040,1.24791
1041,1.21676
1042,1.13813
1043,1.06154
1044,0.901989
1045,1.29445
1046,1.19114
1047,1.16803
1048,1.3116
1049,1.30645
1050,1.18101
1051,1.27736
1052,1.18317
1053,1.18905
1054,1.15384
1055,1.43208
1056,1.14085
1057,1.06862
1058,1.23071
1059,1.16249
1060,1.15943
1061,1.2306
1062,1.4044
1063,1.11719
1064,1.20792
1065,0.882285
1066,1.3039
1067,1.31415
1068,1.58714
1069,1.12431
1070,1.36442
1071,1.26904
1072,1.28895
1073,1.07706
1074,1.1221
1075,1.14368
1076,1.4271
1077,1.22682
1078,1.16657
1079,1.34737
1080,1.37506
1081,1.0984
1082,1.15995
1083,1.26061
1084,1.06495
1085,1.30067
1086,1.21151
1087,1.29871
1088,1.22319
1089,1.31418
1090,1.11115
1091,1.19221
1092,1.24612
1093,1.33079
1094,1.06852
1095,1.42334
1096,1.23561
1097,1.0875
1098,1.0716
1099,1.21086
1100,1.26075
1101,1.01212
1102,1.16461
1103,1.39475
1104,1.19263
1105,1.15782
1106,1.11951
1107,1.2055
1108,1.25146
1109,1.16587
1110,1.34349
1111,1.22605
1112,1.10665
1113,1.18183
1114,1.20959
1115,1.09226
1116,1.27048
1117,1.37318
1118,1.15787
1119,1.16774
1120,1.288
1121,1.2631
1122,1.23732
1123,1.31196
1124,1.29683
1125,1.31645
1126,1.05036
1127,1.07034
1128,1.16129
1129,1.22572
1130,1.15339
1131,1.08575
1132,1.06988
1133,1.16383
1134,1.0228
1135,1.13519
1136,1.16447
1137,1.21294
1138,1.10455
1139,1.02033
1140,1.10902
1141,1.11162
1142,1.07766
1143,1.20827
1144,1.18929
1145,1.25127
1146,1.11602
1147,1.37032
1148,1.03055
1149,0.97862
1150,0.947571
1151,1.12448
1152,1.11973
1153,1.26641
1154,1.11663
1155,1.18196
1156,1.07289
1157,1.271
1158,1.11962
1159,1.34289
1160,1.12103
1161,1.16141
1162,1.19378
1163,1.24665
1164,1.21289
1165,1.24234
1166,0.99406
1167,1.16002
1168,0.941883
1169,1.33899
1170,1.34586
1171,1.24233
1172,1.18865
1173,1.15672
1174,1.11552
1175,1.34192
1176,1.031
1177,1.27891
1178,1.24547
1179,1.27759
1180,1.08233
1181,1.39427
1182,1.33612
1183,1.22657
1184,1.2338
1185,1.17057
1186,1.17154
1187,1.3675
1188,1.1311
1189,1.30622
1190,1.02723
1191,1.09929
1192,1.08549
1193,1.29126
1194,1.37234
1195,1.01863
1196,1.19909
1197,1.13144
1198,1.14659
1199,1.15718
1200,1.39705
1201,1.33272
1202,1.24108
1203,1.1989
1204,1.07603
1205,1.12006
1206,1.13375
1207,1.01233
1208,1.21466
1209,1.37805
1210,1.14889
1211,1.05757
1212,1.13906
1213,1.02258
1214,1.02717
1215,1.08196
1216,1.07934
1217,1.14316
1218,1.21942
1219,1.17156
1220,1.02405
1221,1.16939
1222,1.18251
1223,1.20998
1224,1.10058
1225,0.911304
1226,1.14218
1227,1.19343
1228,1.29031
1229,1.12249
1230,1.37669
1231,1.07162
1232,1.15234
1233,1.25099
1234,1.13066
1235,1.09952
1236,1.19724
1237,1.15578
1238,1.05475
1239,1.24109
1240,1.01468
1241,1.12072
1242,1.21989
1243,1.10002
1244,1.33176
1245,1.15535
1246,1.32654
1247,1.18708
1248,1.38107
1249,1.26577
1250,1.23085
1251,1.29932
1252,1.17932
1253,1.13068
1254,1.04204
1255,1.18009
1256,1.35803
1257,1.23568
1258,1.16302
1259,1.13052
1260,1.21303
1261,1.21093
1262,1.06867
1263,1.23268
1264,1.28197
1265,1.14231
1266,1.42446
1267,1.15773
1268,1.32915
1269,1.19975
1270,1.08777
1271,1.06361
1272,1.15565
1273,1.05348
1274,1.0618
1275,1.08576
1276,1.11463
1277,1.19612
1278,1.17406
1279,1.00897
1280,1.18426
1281,1.14045
1282,1.08671
1283,0.986549
1284,1.18898
1285,1.1743
1286,1.13617
1287,1.02054
1288,1.1847
1289,1.0753
1290,1.07572
1291,1.11576
1292,1.15297
1293,1.05955
1294,1.14199
1295,0.942319
1296,1.1725
1297,1.24557
1298,1.0988
1299,1.13609
1300,1.20015
1301,1.21388
1302,1.06567
1303,1.15983
1304,1.00844
1305,0.951322
1306,1.12291
1307,1.28574
1308,1.30259
1309,1.06968
1310,1.23392
1311,1.16915
1312,0.991711
1313,1.10207
1314,1.0756
1315,1.15341
1316,1.25426
1317,1.11381
1318,1.0192
1319,1.13561
1320,1.32584
1321,1.08174
1322,1.15015
1323,1.0583
1324,1.23777
1325,0.958573
1326,0.9225
1327,1.12999
1328,1.09465
1329,1.22802
1330,1.17205
1331,1.10921
1332,1.26527
1333,1.0775
1334,0.998793
1335,1.11246
1336,1.19245
1337,1.36071
1338,0.98996
1339,1.18339
1340,1.18943
1341,1.08191
1342,1.22666
1343,1.23975
1344,1.0864
1345,1.19057
1346,1.44536
1347,1.12183
1348,1.23359
1349,1.17105
1350,1.04099
1351,1.13744
1352,1.19012
1353,1.06403
1354,1.20098
1355,1.19479
1356,1.21679
1357,1.13826
1358,1.17936
1359,1.15694
1360,1.29833
1361,0.963592
1362,1.16172
1363,1.23591
1364,1.25059
1365,1.14763
1366,1.16572
1367,1.01514
1368,1.03251
1369,1.23288
1370,1.08951
1371,1.15447
1372,1.00762
1373,1.30105
1374,1.07031
1375,1.14243
1376,1.02006
1377,1.31703
1378,1.07936
1379,1.14902
1380,0.916963
1381,1.05942
1382,1.24659
1383,1.03718
1384,1.09412
1385,0.995203
1386,1.0353
1387,1.2031
1388,1.07993
1389,0.990938
1390,0.980001
1391,1.02317
1392,1.0319
1393,1.17809
1394,1.12052
1395,1.04381
1396,1.10513
1397,1.17391
1398,1.18728
1399,1.12785
1400,1.07016
1401,0.885659
1402,1.01716
1403,1.11959
1404,1.09747
1405,1.15398
1406,1.23397
1407,0.974344
1408,0.963151
1409,1.10755
1410,1.12735
1411,1.01412
1412,1.00203
1413,0.81759
1414,1.01473
1415,1.09073
1416,1.10502
1417,1.24935
1418,0.964536
1419,1.19923
1420,1.06209
1421,1.19787
1422,1.0074
1423,1.10593
1424,1.28467
1425,1.01354
1426,1.02612
1427,1.03783
1428,1.15373
1429,1.05496
1430,1.11073
1431,1.20575
1432,1.02019
1433,1.23301
1434,1.21775
1435,0.913973
1436,1.11388
1437,1.04625
1438,1.05229
1439,1.13698
1440,1.19246
1441,1.50604
1442,1.06458
1443,1.11894
1444,1.17934
1445,1.15868
1446,1.05693
1447,0.976757
1448,1.1896
1449,1.03816
1450,0.893376
1451,0.984203
1452,1.07633
1453,1.17095
1454,0.992198
1455,1.11724
1456,1.16481
1457,1.10029
1458,1.30243
1459,1.05424
1460,1.04178
1461,1.11872
1462,1.02498
1463,0.995016
1464,1.32846
1465,0.947862
1466,0.940298
1467,1.05552
1468,1.09815
1469,1.27954
1470,1.31689
1471,1.16585
1472,1.00917
1473,1.20401
1474,1.03002
1475,1.16695
1476,1.14199
1477,1.18571
1478,1.30085
1479,0.995543
1480,1.15342
1481,1.06684
1482,1.04041
1483,1.10692
1484,1.17088
1485,1.02169
1486,1.21007
1487,1.10311
1488,1.14926
1489,0.988204
1490,1.16528
1491,1.03579
1492,1.03121
1493,1.04503
1494,1.02329
1495,0.926395
1496,1.09789
1497,1.14467
1498,0.972353
1499,0.871049
1500,0.952326
1501,1.181
1502,1.02001
1503,1.02499
1504,0.9777
1505,1.01783
1506,1.14392
1507,1.09688
1508,1.20826
1509,1.09729
1510,0.939013
1511,1.00136
1512,1.07351
1513,0.981923
1514,1.09654
1515,1.1589
1516,0.977665
1517,1.24701
1518,1.12563
1519,0.99326
1520,1.04436
1521,1.03877
1522,1.14794
1523,1.11313
1524,1.10421
1525,1.06224
1526,1.0043
1527,0.914103
1528,0.935576
1529,0.864832
1530,1.01905
1531,0.961147
1532,1.1423
1533,0.965795
1534,1.16384
1535,1.07583
1536,1.07089
1537,1.13712
1538,1.14584
1539,1.16066
1540,1.091
1541,1.07546
1542,1.16169
1543,1.05952
1544,0.978371
1545,1.21514
1546,0.979096
1547,1.19577
1548,1.07423
1549,0.989778
1550,1.04027
1551,1.00344
1552,1.11029
1553,1.11744
1554,0.960898
1555,1.07503
1556,0.818042
1557,1.04257
1558,1.29133
1559,0.915295
1560,0.853849
1561,1.14224
1562,1.09944
1563,0.970932
1564,1.09001
1565,0.873088
1566,0.910189
1567,1.07559
1568,1.14847
1569,1.10321
1570,1.17179
1571,0.992205
1572,1.12983
1573,0.928362
1574,1.04275
1575,0.855733
1576,0.995518
1577,0.955114
1578,1.12626
1579,1.03717
1580,0.994259
1581,1.23068
1582,1.20501
1583,0.959443
1584,1.13146
1585,1.10546
1586,1.05756
1587,1.09942
1588,1.13935
1589,1.01017
1590,0.852188
1591,1.06782
1592,1.05104
1593,0.996968
1594,1.00683
1595,1.08417
1596,0.978688
1597,1.13173
1598,1.06412
1599,0.918661
1600,1.02111
1601,1.1214
1602,1.07124
1603,1.01077
1604,1.03179
1605,0.986419
1606,1.08702
1607,0.94746
1608,1.10573
1609,1.10177
1610,1.01991
1611,1.13712
1612,1.15354
1613,1.07461
1614,0.991549
1615,1.11472
1616,0.98643
1617,0.994001
1618,1.05306
1619,1.13156
1620,1.01707
1621,1.03266
1622,0.922969
1623,0.874764
1624,1.00874
1625,0.965745
1626,0.848864
1627,0.947237
1628,0.930724
1629,1.15674
1630,1.04149
1631,0.977476
1632,1.29305
1633,0.994985
1634,1.14655
1635,0.956443
1636,1.08269
1637,1.2149
1638,1.06275
1639,1.01823
1640,0.873654
1641,0.999678
1642,1.02647
1643,1.13134
1644,1.18364
1645,1.11555
1646,1.12906
1647,1.01229
1648,0.956717
1649,1.12621
1650,0.947297
1651,1.25632
1652,1.03784
1653,1.03093
1654,0.999401
1655,1.04551
1656,1.39038
1657,0.925126
1658,0.872499
1659,1.11915
1660,1.12748
1661,1.02013
1662,1.07163
1663,1.01269
1664,1.03226
1665,0.981363
1666,0.957161
1667,1.03805
1668,0.94625
1669,1.03829
1670,1.05667
1671,0.910336
1672,1.05957
1673,0.988662
1674,0.810592
1675,0.956317
1676,1.08882
1677,1.17518
1678,1.06002
1679,1.0525
1680,0.953075
1681,1.04279
1682,0.965278
1683,1.30571
1684,0.991398
1685,1.10143
1686,1.0032
1687,0.902988
1688,0.965778
1689,1.16778
1690,0.942648
1691,0.895644
1692,1.13829
1693,1.15432
1694,0.973947
1695,1.10578
1696,1.04561
1697,1.1525
1698,0.892334
1699,1.0555
1700,1.1174
1701,0.912749
1702,1.39758
1703,1.05932
1704,1.17532
1705,0.989439
1706,0.978509
1707,1.07533
1708,1.08614
1709,0.861507
1710,0.91708
1711,0.935978
1712,1.0414
1713,1.10074
1714,0.910326
1715,0.935413
1716,0.849994
1717,1.048
1718,1.09926
1719,1.04072
1720,1.02876
1721,0.972305
1722,1.10104
1723,1.14297
1724,1.31811
1725,0.865959
1726,0.874646
1727,1.08134
1728,1.00226
1729,0.966778
1730,1.07339
1731,0.932403
1732,1.12943
1733,1.04832
1734,0.883642
1735,0.921146
1736,1.01261
1737,1.0776
1738,1.23358
1739,0.890815
1740,1.0621
1741,1.20612
1742,1.00339
1743,1.39512
1744,1.13877
1745,1.22202
1746,1.10488
1747,1.0409
1748,1.16554
1749,1.05704
1750,0.949582
1751,1.14228
1752,1.16133
1753,0.984977
1754,0.997003
1755,0.941408
1756,0.947767
1757,1.11987
1758,1.01666
1759,0.944873
1760,1.27749
1761,1.01685
1762,0.893865
1763,1.00668
1764,1.02761
1765,1.05318
1766,1.09783
1767,1.0898
1768,0.813739
1769,0.874794
1770,1.08723
1771,0.843602
1772,0.89651
1773,1.13159
1774,0.912414
1775,1.13484
1776,0.959264
1777,0.914305
1778,0.924095
1779,1.04014
1780,1.11423
1781,0.79488
1782,1.10563
1783,1.11253
1784,0.845148
1785,1.12758
1786,0.893226
1787,1.14988
1788,1.08223
1789,1.06063
1790,0.876799
1791,1.01455
1792,1.03489
1793,0.87097
1794,0.979278
1795,1.0322
1796,0.994496
1797,1.01037
1798,0.95078
1799,1.06476
1800,0.965932
1801,1.08902
1802,0.983402
1803,0.886795
1804,1.31382
1805,0.84515
1806,0.88207
1807,1.15307
1808,1.0399
1809,1.15165
1810,1.00707
1811,0.805484
1812,0.96356
1813,1.09505
1814,0.973642
1815,0.94456
1816,0.990438
1817,0.926844
1818,0.979789
1819,0.966266
1820,1.02258
1821,1.31373
1822,1.10281
1823,1.1908
1824,1.02781
1825,0.855951
1826,1.06243
1827,1.00197
1828,1.04708
1829,1.11072
1830,0.901948
1831,0.94919
1832,0.913158
1833,1.07479
1834,0.993547
1835,1.03325
1836,0.944545
1837,0.835385
1838,0.848045
1839,0.897886
1840,1.15363
1841,1.07376
1842,1.08231
1843,0.979084
1844,0.919765
1845,1.00089
1846,0.890283
1847,0.929813
1848,1.15293
1849,1.30512
1850,1.21259
1851,1.17012
1852,0.895796
1853,0.862869
1854,0.933582
1855,1.09945
1856,1.21628
1857,0.890466
1858,1.08958
1859,0.969218
1860,0.999291
1861,1.04671
1862,0.806311
1863,1.06509
1864,1.01252
1865,1.01898
1866,1.06876
1867,0.849321
1868,1.03883
1869,1.02309
1870,0.965432
1871,1.02378
1872,0.968518
1873,1.03762
1874,1.03624
