iteration, loss
385,1.75022
386,1.51674
387,1.7057
388,1.80738
389,1.71519
390,1.7691
391,1.59213
392,1.61698
393,1.54856
394,1.71208
395,1.6378
396,1.63106
397,1.66867
398,1.58143
399,1.82043
400,1.61894
401,1.61111
402,1.78638
403,1.69972
404,1.58128
405,1.67533
406,1.78363
407,1.58337
408,1.68252
409,1.58713
410,1.65322
411,1.60037
412,1.61527
413,1.69856
414,1.51331
415,1.53439
416,1.50347
417,1.52453
418,1.55342
419,1.70566
420,1.64561
421,1.46004
422,1.58027
423,1.40202
424,1.55942
425,1.57635
426,1.49704
427,1.58165
428,1.59604
429,1.5703
430,1.67599
431,1.57952
432,1.60599
433,1.37252
434,1.57313
435,1.55046
436,1.49966
437,1.53376
438,1.48222
439,1.50049
440,1.51681
441,1.60404
442,1.63855
443,1.52588
444,1.61944
445,1.53227
446,1.53321
447,1.4317
448,1.72138
449,1.52842
450,1.5986
451,1.4992
452,1.46137
453,1.58227
454,1.53622
455,1.51847
456,1.42727
457,1.47192
458,1.61915
459,1.5743
460,1.47998
461,1.61605
462,1.65819
463,1.66152
464,1.69764
465,1.59335
466,1.43052
467,1.49882
468,1.46394
469,1.65666
470,1.59959
471,1.3306
472,1.51823
473,1.66356
474,1.55994
475,1.63275
476,1.6768
477,1.76166
478,1.54457
479,1.72508
480,1.61154
481,1.7225
482,1.57061
483,1.51203
484,1.54445
485,1.57053
486,1.54904
487,1.57305
488,1.56338
489,1.51111
490,1.49359
491,1.56395
492,1.60819
493,1.54843
494,1.60222
495,1.49462
496,1.59576
497,1.63381
498,1.4952
499,1.72103
500,1.60887
501,1.43532
502,1.49724
503,1.55784
504,1.46831
505,1.5336
506,1.5222
507,1.48016
508,1.55377
509,1.54054
510,1.57845
511,1.335
512,1.42278
513,1.69775
514,1.63225
515,1.5983
516,1.56918
517,1.46328
518,1.54445
519,1.65602
520,1.45423
521,1.40821
522,1.35951
523,1.51479
524,1.51298
525,1.44834
526,1.3591
527,1.42255
528,1.44943
529,1.49491
530,1.46977
531,1.40247
532,1.63161
533,1.54228
534,1.43853
535,1.34005
536,1.41584
537,1.45318
538,1.39274
539,1.59607
540,1.39459
541,1.5477
542,1.58652
543,1.51865
544,1.56253
545,1.40106
546,1.50404
547,1.6181
548,1.36954
549,1.52593
550,1.35922
551,1.4956
552,1.43192
553,1.56763
554,1.39875
555,1.38067
556,1.47301
557,1.46263
558,1.31062
559,1.60431
560,1.75836
561,1.51376
562,1.56558
563,1.44131
564,1.6484
565,1.62262
566,1.43471
567,1.67215
568,1.58718
569,1.47416
570,1.53833
571,1.34843
572,1.48267
573,1.46344
574,1.65929
575,1.38513
576,1.49898
577,1.38364
578,1.62065
579,1.49395
580,1.40125
581,1.41011
582,1.45155
583,1.5186
584,1.34108
585,1.30114
586,1.45099
587,1.38458
588,1.38455
589,1.48563
590,1.41359
591,1.43932
592,1.53244
593,1.54179
594,1.40547
595,1.39628
596,1.23085
597,1.37744
598,1.45547
599,1.40508
600,1.51501
601,1.30343
602,1.39935
603,1.44689
604,1.39943
605,1.37135
606,1.4874
607,1.41406
608,1.44073
609,1.27164
610,1.53926
611,1.50168
612,1.42086
613,1.38593
614,1.30453
615,1.43332
616,1.29149
617,1.46601
618,1.25069
619,1.44068
620,1.30244
621,1.55406
622,1.42501
623,1.41788
624,1.42636
625,1.43636
626,1.50754
627,1.56614
628,1.51994
629,1.40754
630,1.26865
631,1.44478
632,1.55501
633,1.32069
634,1.39781
635,1.32458
636,1.33897
637,1.50907
638,1.49209
639,1.48311
640,1.29493
641,1.50903
642,1.35191
643,1.43193
644,1.46716
645,1.32081
646,1.39814
647,1.36592
648,1.3883
649,1.43922
650,1.31685
651,1.42008
652,1.3866
653,1.38976
654,1.52682
655,1.56362
656,1.56416
657,1.37438
658,1.68094
659,1.4921
660,1.42588
661,1.45218
662,1.26059
663,1.38683
664,1.34393
665,1.34095
666,1.36393
667,1.61322
668,1.27966
669,1.32531
670,1.36691
671,1.48706
672,1.6069
673,1.51123
674,1.42219
675,1.58345
676,1.44908
677,1.42499
678,1.59369
679,1.49475
680,1.26292
681,1.56243
682,1.62781
683,1.52781
684,1.45531
685,1.44336
686,1.45426
687,1.40181
688,1.40935
689,1.4024
690,1.35958
691,1.4047
692,1.32914
693,1.4083
694,1.32792
695,1.29267
696,1.37202
697,1.3312
698,1.32309
699,1.55727
700,1.56462
701,1.48385
702,1.29915
703,1.23791
704,1.39022
705,1.49656
706,1.23591
707,1.33579
708,1.41581
709,1.44487
710,1.45578
711,1.3492
712,1.392
713,1.39882
714,1.48865
715,1.54994
716,1.38295
717,1.65007
718,1.54368
719,1.51084
720,1.28259
721,1.40713
722,1.40936
723,1.49024
724,1.42592
725,1.25885
726,1.44284
727,1.32007
728,1.53236
729,1.27086
730,1.47506
731,1.42872
732,1.48227
733,1.30375
734,1.57063
735,1.45242
736,1.39699
737,1.33547
738,1.36369
739,1.23821
740,1.42146
741,1.46399
742,1.53695
743,1.6023
744,1.48418
745,1.47215
746,1.3232
747,1.45522
748,1.33453
749,1.28627
750,1.40692
751,1.33416
752,1.26122
753,1.37415
754,1.276
755,1.30761
756,1.39695
757,1.39215
758,1.43047
759,1.50062
760,1.19576
761,1.26741
762,1.2303
763,1.32458
764,1.33833
765,1.36818
766,1.54308
767,1.23952
768,1.39958
769,1.35881
770,1.42567
771,1.25279
772,1.38585
773,1.46756
774,1.36998
775,1.29047
776,1.36357
777,1.34801
778,1.42948
779,1.29468
780,1.40806
781,1.41773
782,1.31953
783,1.45545
784,1.37935
785,1.26831
786,1.51847
787,1.36184
788,1.4197
789,1.41415
790,1.40591
791,1.35486
792,1.36671
793,1.33417
794,1.4358
795,1.41989
796,1.37789
797,1.34318
798,1.50629
799,1.38021
800,1.30443
801,1.20149
802,1.38306
803,1.53623
804,1.33411
805,1.34698
806,1.67631
807,1.47135
808,1.2674
809,1.38773
810,1.3096
811,1.37774
812,1.30844
813,1.25316
814,1.35483
815,1.41532
816,1.36778
817,1.21619
818,1.34979
819,1.45718
820,1.44799
821,1.35868
822,1.24576
823,1.43772
824,1.29389
825,1.4701
826,1.45587
827,1.33351
828,1.29753
829,1.50395
830,1.47421
831,1.20134
832,1.30593
833,1.27606
834,1.30136
835,1.39277
836,1.38743
837,1.51191
838,1.45589
839,1.38012
840,1.34542
841,1.40791
842,1.35981
843,1.20364
844,1.31081
845,1.27189
846,1.23722
847,1.25154
848,1.42383
849,1.43841
850,1.33428
851,1.36641
852,1.30072
853,1.24539
854,1.30255
855,1.42594
856,1.25672
857,1.2957
858,1.57314
859,1.25434
860,1.12836
861,1.26148
862,1.35182
863,1.40421
864,1.04051
865,1.30193
866,1.40086
867,1.45934
868,1.45964
869,1.31408
870,1.26528
871,1.40672
872,1.35278
873,1.23997
874,1.28679
875,1.39873
876,1.40447
877,1.34073
878,1.27443
879,1.47627
880,1.39061
881,1.28326
882,1.32107
883,1.36266
884,1.46758
885,1.2376
886,1.42247
887,1.34712
888,1.21497
889,1.27501
890,1.45688
891,1.13501
892,1.22507
893,1.26654
894,1.24712
895,1.34515
896,1.24904
897,1.28686
898,1.37502
899,1.15364
900,1.35802
901,1.3339
902,1.3615
903,1.24449
904,1.4893
905,1.32218
906,1.44206
907,1.18516
908,1.2923
909,1.30906
910,1.44657
911,1.39212
912,1.47348
913,1.36532
914,1.35086
915,1.23927
916,1.48249
917,1.24178
918,1.30145
919,1.45227
920,1.4384
921,1.19851
922,1.4623
923,1.48151
924,1.27862
925,1.45669
926,1.29962
927,1.29582
928,1.39233
929,1.28473
930,1.33858
931,1.35727
932,1.59692
933,1.25611
934,1.32991
935,1.35078
936,1.53777
937,1.27634
938,1.36344
939,1.29943
940,1.4344
941,1.41806
942,1.33525
943,1.34429
944,1.45313
945,1.41293
946,1.33825
947,1.39071
948,1.1874
949,1.5357
950,1.29239
951,1.32554
952,1.10033
953,1.34029
954,1.31857
955,1.43758
956,1.32582
957,1.49128
958,1.28858
959,1.23698
960,1.33848
961,1.44062
962,1.31429
963,1.23548
964,1.37932
965,1.29202
966,1.36031
967,1.37463
968,1.21386
969,1.20859
970,1.31022
971,1.29657
972,1.26658
973,1.23701
974,1.26806
975,1.22781
976,1.16181
977,1.24803
978,1.3584
979,1.19457
980,1.20353
981,1.1959
982,1.13071
983,1.24284
984,1.23997
985,1.66289
986,1.34457
987,1.12571
988,1.30267
989,1.23614
990,1.23982
991,1.28301
992,1.40975
993,1.34172
994,1.37934
995,1.39293
996,1.3871
997,1.35643
998,1.4099
999,1.21042
1000,1.2384
1001,1.24576
1002,1.37997
1003,1.29251
1004,1.4974
1005,1.39857
1006,1.16801
1007,1.25762
1008,1.38987
1009,1.25227
1010,1.37248
1011,1.55843
1012,1.28225
1013,1.38606
1014,1.37849
1015,1.29053
1016,1.2984
1017,1.2413
1018,1.27097
1019,1.37679
1020,1.50583
1021,1.40987
1022,1.21574
1023,1.41785
1024,1.41534
1025,1.38155
1026,1.40833
1027,1.21964
1028,1.38586
1029,1.21681
1030,1.19256
1031,1.47385
1032,1.25648
1033,1.33674
1034,1.06761
1035,1.25229
1036,1.43408
1037,1.18193
1038,1.25089
1039,1.22072
1040,1.27738
1041,1.35841
1042,1.34675
1043,1.26705
1044,1.16107
1045,1.42613
1046,1.27268
1047,1.19083
1048,1.42733
1049,1.40639
1050,1.21363
1051,1.22724
1052,1.32308
1053,1.2365
1054,1.32395
1055,1.1718
1056,1.45473
1057,1.16497
1058,1.19747
1059,1.45988
1060,1.2243
1061,1.44279
1062,1.4614
1063,1.2841
1064,1.25515
1065,1.46751
1066,1.24303
1067,1.3757
1068,1.22351
1069,1.53434
1070,1.4325
1071,1.36528
1072,1.35894
1073,1.14483
1074,1.31262
1075,1.29214
1076,1.30679
1077,1.42643
1078,1.21034
1079,1.43845
1080,1.28186
1081,1.33647
1082,1.09129
1083,1.18989
1084,1.33227
1085,1.22172
1086,1.29794
1087,1.39708
1088,1.31287
1089,1.09348
1090,1.02257
1091,1.23388
1092,1.15376
1093,1.43052
1094,1.26634
1095,1.24779
1096,1.29543
1097,1.26139
1098,1.38235
1099,1.2786
1100,1.23722
1101,1.0947
1102,1.16238
1103,1.37692
1104,1.39039
1105,1.40185
1106,1.15467
1107,1.15763
1108,1.33202
1109,1.30104
1110,1.32969
1111,1.27424
1112,1.16026
1113,1.21072
1114,1.245
1115,1.46111
1116,1.25192
1117,1.20142
1118,1.02496
1119,1.0527
1120,1.1768
1121,1.11679
1122,1.21215
1123,1.38369
1124,1.21391
1125,1.06929
1126,1.13754
1127,1.30788
1128,1.32101
1129,1.32666
1130,1.35056
1131,1.23949
1132,1.36547
1133,1.17687
1134,1.34683
1135,1.21145
1136,1.44748
1137,1.21991
1138,1.31722
1139,1.16034
1140,1.3745
1141,1.23329
1142,1.49927
1143,1.23323
1144,1.37096
1145,1.20408
1146,1.17758
1147,1.1108
1148,1.2713
1149,1.39
1150,1.26815
1151,1.13163
1152,1.1113
1153,1.15965
1154,1.28658
1155,1.06507
1156,1.26795
1157,1.22412
1158,1.10317
1159,1.52731
1160,1.22205
1161,1.18997
1162,1.29987
1163,1.19582
1164,1.38225
1165,1.24463
1166,1.28543
1167,1.27134
1168,1.12598
1169,1.23617
1170,1.47854
1171,1.16694
1172,1.10287
1173,1.23346
1174,1.31482
1175,1.25769
1176,1.36395
1177,1.05266
1178,1.25429
1179,1.34922
1180,1.20855
1181,1.33208
1182,1.2188
1183,1.34122
1184,1.39872
1185,1.31988
1186,1.25622
1187,1.20549
1188,1.42527
1189,1.10588
1190,1.25828
1191,1.18149
1192,1.37949
1193,1.40341
1194,1.19677
1195,1.3892
1196,1.23364
1197,1.19058
1198,1.15031
1199,1.20006
1200,1.1758
1201,1.11092
1202,1.27313
1203,1.23014
1204,1.06429
1205,1.21397
1206,1.12663
1207,1.22855
1208,1.40368
1209,1.22008
1210,1.41743
1211,1.31323
1212,1.12605
1213,1.24622
1214,1.184
1215,1.45941
1216,1.45161
1217,1.31779
1218,1.17511
1219,1.31897
1220,1.40405
1221,1.24961
1222,1.2113
1223,1.22865
1224,1.2891
1225,1.22918
1226,1.17864
1227,1.2762
1228,1.29342
1229,1.34991
1230,1.14703
1231,1.2452
1232,1.37127
1233,1.13253
1234,1.23344
1235,1.04876
1236,1.19724
1237,0.967178
1238,1.18842
1239,1.11773
1240,1.27019
1241,1.05206
1242,1.10393
1243,1.19006
1244,1.18828
1245,1.39064
1246,1.2819
1247,1.23043
1248,1.25494
1249,1.46386
1250,1.24652
1251,1.40407
1252,1.22438
1253,1.39246
1254,1.12446
1255,1.22468
1256,1.21145
1257,1.37536
1258,1.31303
1259,1.43496
1260,1.3169
1261,1.2916
1262,1.26245
1263,1.27978
1264,1.36117
1265,1.39505
1266,1.19831
1267,1.26164
1268,1.38708
1269,1.37407
1270,1.35527
1271,1.35383
1272,1.06089
1273,1.20191
1274,1.2183
1275,1.12951
1276,1.33026
1277,1.03658
1278,1.19215
1279,1.15192
1280,1.30676
1281,1.14513
1282,1.20785
1283,1.39648
1284,1.18878
1285,1.21827
1286,1.23565
1287,1.03807
1288,1.16125
1289,1.21123
1290,1.36766
1291,1.10776
1292,1.19859
1293,1.29576
1294,1.31649
1295,1.22286
1296,1.33153
1297,1.19186
1298,1.12773
1299,1.23462
1300,1.22475
1301,1.26571
1302,1.14866
1303,1.20456
1304,1.18022
1305,1.29779
1306,1.31158
1307,1.28651
1308,1.07447
1309,1.25482
1310,1.09095
1311,1.29676
1312,1.20666
1313,1.41274
1314,1.30833
1315,1.1013
1316,1.28246
1317,1.25581
1318,1.469
1319,1.25462
1320,1.17991
1321,1.15101
1322,1.14274
1323,1.02015
1324,1.22335
1325,1.09301
1326,1.25189
1327,1.25211
1328,1.3113
1329,1.27354
1330,1.15087
1331,1.21158
1332,1.2358
1333,1.42289
1334,1.46608
1335,1.34527
1336,1.40727
1337,1.32659
1338,1.22698
1339,1.14072
1340,1.22471
1341,1.29467
1342,1.25835
1343,1.23872
1344,1.12015
1345,1.18246
1346,1.1743
1347,1.12338
1348,1.10355
1349,1.32367
1350,1.23536
1351,1.28255
1352,1.27845
1353,1.34006
1354,1.36791
1355,1.19458
1356,1.27571
1357,1.29536
1358,1.12738
1359,1.27081
1360,1.22134
1361,1.32068
1362,1.35485
1363,1.1736
1364,1.2545
1365,1.05684
1366,1.26258
1367,1.35071
1368,1.42854
1369,1.4164
1370,1.26586
1371,1.18184
1372,1.16756
1373,1.6075
1374,1.39945
1375,1.25706
1376,1.27011
1377,1.1772
1378,1.35953
1379,1.19299
1380,1.28734
1381,1.21219
1382,1.33459
1383,1.1655
1384,1.16309
1385,1.27767
1386,1.21068
1387,1.17563
1388,1.05948
1389,1.17257
1390,1.22463
1391,1.30048
1392,1.11073
1393,1.1278
1394,1.2129
1395,1.39468
1396,1.09707
1397,1.08926
1398,1.38289
1399,1.09685
1400,1.18296
1401,1.1345
1402,1.48771
1403,1.165
1404,1.10637
1405,1.0448
1406,1.35371
1407,1.20544
1408,1.05317
1409,1.2205
1410,1.08634
1411,1.11985
1412,1.30348
1413,1.3123
1414,1.04992
1415,1.13421
1416,1.26729
1417,1.19215
1418,1.39295
1419,0.983699
1420,1.12987
1421,1.2643
1422,1.26165
1423,1.12825
1424,1.02222
1425,1.46962
1426,1.20323
1427,1.21453
1428,1.31289
1429,1.34933
1430,1.31682
1431,1.13985
1432,1.06828
1433,1.27888
1434,1.19588
1435,1.20921
1436,1.33681
1437,1.35304
1438,1.48473
1439,1.00182
1440,1.12103
1441,1.26497
1442,1.35751
1443,1.23658
1444,1.2502
1445,1.15747
1446,1.50555
1447,1.49461
1448,1.39978
1449,1.23647
1450,1.122
1451,1.27021
1452,1.20623
1453,1.38549
1454,1.46236
1455,1.32406
1456,1.22579
1457,1.07086
1458,1.28928
1459,1.49675
1460,1.21863
1461,1.26216
1462,1.18232
1463,1.25147
1464,1.2225
1465,0.999318
1466,1.184
1467,1.11508
1468,1.26222
1469,1.24992
1470,1.27001
1471,1.34334
1472,1.31627
1473,1.10654
1474,1.10268
1475,1.14544
1476,1.18457
1477,1.13183
1478,1.15154
1479,0.99647
1480,1.20917
1481,1.29371
1482,1.154
1483,1.3528
1484,1.21707
1485,1.22679
1486,1.12867
1487,1.19028
1488,1.2233
1489,1.2598
1490,1.15605
1491,1.03984
1492,1.26031
1493,1.11114
1494,1.34066
1495,1.14469
1496,1.2034
1497,1.11666
1498,1.48777
1499,1.09033
1500,1.1327
1501,1.1729
1502,1.1221
1503,1.22037
1504,1.17853
1505,1.05008
1506,1.1754
1507,1.27659
1508,1.04351
1509,0.893703
1510,0.986887
1511,1.05849
1512,1.11838
1513,1.37845
1514,1.32781
1515,1.03889
1516,1.30807
1517,1.44952
1518,1.30896
1519,1.07383
1520,1.3024
1521,1.25622
1522,1.37292
1523,1.28256
1524,1.31148
1525,1.36507
1526,1.22003
1527,1.30551
1528,1.06066
1529,1.07144
1530,1.13428
1531,1.14258
1532,1.13529
1533,1.31556
1534,1.12777
1535,1.33513
1536,1.06209
1537,1.25913
1538,1.07742
1539,1.23859
1540,1.22502
1541,1.20452
1542,1.56945
1543,1.18394
1544,1.50479
1545,1.22453
1546,1.18568
1547,1.436
1548,1.22702
1549,1.18441
1550,1.14099
1551,1.39232
1552,1.05856
1553,1.354
1554,1.17283
1555,1.15517
1556,1.13019
1557,1.22822
1558,1.29229
1559,1.29528
1560,1.20001
1561,1.27441
1562,1.46683
1563,1.39251
1564,1.27912
1565,1.19329
1566,1.28921
1567,1.51807
1568,1.18013
1569,1.17337
1570,1.39032
1571,1.18603
1572,1.17689
1573,1.2298
1574,1.27184
1575,1.20222
1576,1.12589
1577,1.29928
1578,1.34452
1579,1.20385
1580,1.03628
1581,1.31791
1582,1.23738
1583,1.39307
1584,1.2789
1585,1.22651
1586,1.21066
1587,0.977751
1588,1.14707
1589,1.35074
1590,0.989474
1591,1.19401
1592,1.36594
1593,1.1075
1594,1.41065
1595,1.21299
1596,1.23152
1597,1.06745
1598,1.20906
1599,1.40032
1600,1.23287
1601,1.27125
1602,1.21725
1603,1.39125
1604,1.25217
1605,1.18567
1606,1.27861
1607,1.23735
1608,1.00937
1609,1.2486
1610,1.20308
1611,1.25785
1612,1.2778
1613,1.09546
1614,1.47744
1615,1.28055
1616,1.19143
1617,1.29033
1618,1.20423
1619,1.13344
1620,1.11507
1621,1.18319
1622,1.3139
1623,1.17557
1624,1.28692
1625,1.18148
1626,1.19307
1627,1.15761
1628,1.19362
1629,1.08873
1630,1.01003
1631,1.25984
1632,1.14915
1633,1.32743
1634,1.19608
1635,1.3186
1636,1.11101
1637,0.973672
1638,1.42689
1639,1.20949
1640,1.29495
1641,1.35298
1642,1.16384
1643,1.08863
1644,1.01644
1645,1.07949
1646,1.21704
1647,1.13885
1648,1.16059
1649,1.22588
1650,1.07782
1651,1.13751
1652,0.976161
1653,1.10599
1654,1.22945
1655,1.19032
1656,0.97839
1657,1.35124
1658,1.0611
1659,1.09945
1660,1.15793
1661,1.30039
1662,1.2622
1663,1.10428
1664,1.02884
1665,1.1462
1666,1.1308
1667,1.33454
1668,1.20603
1669,1.15298
1670,1.1405
1671,1.31463
1672,1.1675
1673,1.12351
1674,1.16789
1675,1.20767
1676,1.06825
1677,1.12409
1678,1.27138
1679,1.26042
1680,1.16415
1681,1.50955
1682,1.07467
1683,1.28982
1684,1.15625
1685,1.23512
1686,1.3066
1687,1.34744
1688,1.0429
1689,1.02851
1690,1.27453
1691,1.37495
1692,1.15938
1693,1.37605
1694,1.19577
1695,1.03027
1696,1.1453
1697,1.12561
1698,1.11263
1699,1.15747
1700,1.16034
1701,1.17995
1702,1.35404
1703,1.26506
1704,1.27606
1705,1.07275
1706,1.25227
1707,1.14175
1708,1.22922
1709,1.22354
1710,1.28392
1711,1.2717
1712,1.25126
1713,1.14728
1714,1.49124
1715,1.34013
1716,1.23831
1717,1.09114
1718,1.18949
1719,1.25205
1720,1.23549
1721,1.07743
1722,1.09856
1723,1.16579
1724,1.01517
1725,1.16895
1726,1.20799
1727,1.21109
1728,0.945502
1729,1.05639
1730,0.976247
1731,1.18588
1732,0.984487
1733,1.22806
1734,1.08795
1735,1.24389
1736,1.2252
1737,1.21912
1738,1.1194
1739,1.29223
1740,1.34088
1741,1.02989
1742,1.13216
1743,1.12016
1744,1.1769
1745,1.07804
1746,1.20076
1747,1.32849
1748,1.16338
1749,1.25491
1750,1.2105
1751,1.1929
1752,1.21494
1753,1.24057
1754,1.2844
1755,1.15096
1756,1.10829
1757,1.16657
1758,1.31576
1759,1.15827
1760,1.30118
1761,1.09757
1762,1.20651
1763,1.19799
1764,1.22
1765,1.12651
1766,1.15761
1767,1.16825
1768,1.24947
1769,1.21879
1770,1.08436
1771,1.19326
1772,0.851965
1773,1.263
1774,1.21048
1775,1.15444
1776,1.12379
1777,1.41752
1778,1.40797
1779,1.1759
1780,1.17092
1781,1.14156
1782,0.984129
1783,1.224
1784,1.07172
1785,1.09001
1786,1.11448
1787,1.19909
1788,1.11689
1789,1.38094
1790,1.27516
1791,1.04724
1792,1.11912
1793,1.08414
1794,1.10679
1795,1.24073
1796,1.18596
1797,1.18671
1798,1.47706
1799,1.39304
1800,1.10368
1801,1.16388
1802,1.22478
1803,1.25592
1804,1.25205
1805,1.31704
1806,1.07739
1807,1.17489
1808,1.17646
1809,1.03771
1810,1.23192
1811,1.39311
1812,1.16299
1813,1.22679
1814,1.14185
1815,1.28846
1816,1.29477
1817,1.24242
1818,1.01566
1819,1.23935
1820,1.29936
1821,1.13498
1822,1.0239
1823,1.27001
1824,1.21731
1825,1.00025
1826,1.20696
1827,1.05619
1828,0.993452
1829,1.11246
1830,1.12021
1831,1.07038
1832,1.10374
1833,1.11769
1834,1.07951
1835,1.29928
1836,1.15345
1837,1.25749
1838,1.05902
1839,1.17249
1840,1.1414
1841,1.13272
1842,1.28876
1843,1.10835
1844,1.30345
1845,1.30568
1846,1.06703
1847,1.03333
1848,1.32875
1849,1.18923
1850,1.31269
1851,1.06256
1852,0.995306
1853,1.16718
1854,1.18341
1855,1.03057
1856,1.08597
1857,1.0178
1858,0.97468
1859,1.24383
1860,1.31933
1861,1.35699
1862,1.18494
1863,0.749809
1864,1.3433
1865,1.06622
1866,1.11268
1867,1.01345
1868,1.1593
1869,1.04792
1870,1.0905
1871,1.03185
1872,1.03915
1873,0.992341
1874,1.24333
1875,1.21829
