iteration, train_loss, cv_loss, train_accuracy, cv_accuracy
200,6.9381708622,6.96888872385,0.0,0.00299999993294
400,6.88436484337,6.95957279205,0.0019999999553,0.00149999996647
600,6.74108915329,6.84232573509,0.0019999999553,0.00149999996647
800,6.87863683701,6.88591858149,0.00799999982119,0.00149999996647
1000,6.84811120033,6.90993337631,0.00799999982119,0.00399999991059
1200,6.7330889225,6.75238144398,0.00799999982119,0.00249999994412
1400,6.80510387421,6.84861662388,0.0019999999553,0.0019999999553
1600,6.6314825058,6.77183001041,0.0119999997318,0.00549999987707
1800,6.74729099274,6.76621907949,0.0019999999553,0.00299999993294
2000,6.52770066261,6.7338011384,0.00799999982119,0.00299999993294
2200,6.63561034203,6.89949440956,0.00599999986589,0.00399999991059
2400,6.53020992279,6.71017512083,0.00799999982119,0.00399999991059
2600,6.4495950222,6.71828429699,0.00399999991059,0.00599999986589
2800,6.55852780342,6.62109712362,0.0119999997318,0.00449999989942
3000,6.67859377861,6.64964978695,0.00799999982119,0.0104999997653
3200,6.38992757797,6.51780390739,0.00599999986589,0.011499999743
3400,6.41100292206,6.45540831089,0.0019999999553,0.0119999997318
3600,6.34641056061,6.55957579613,0.00799999982119,0.00699999984354
3800,6.49793796539,6.49843938351,0.00599999986589,0.00749999983236
4000,6.42617173195,6.50535684824,0.00599999986589,0.0119999997318
4200,6.36984128952,6.5837321043,0.0239999994636,0.00899999979883
4400,6.23299593925,6.46611167192,0.0119999997318,0.00599999986589
4600,6.44607710838,6.64129596949,0.019999999553,0.00999999977648
4800,6.15389380455,6.27015932798,0.0159999996424,0.0129999997094
5000,6.1544511795,6.35942255259,0.0119999997318,0.00449999989942
5200,6.23480286598,6.30213162899,0.019999999553,0.0139999996871
5400,6.13630228043,6.36257215738,0.00399999991059,0.0144999996759
5600,5.53415827751,6.28061842918,0.0519999984652,0.0129999997094
5800,6.14286689758,6.23154804707,0.0119999997318,0.0174999996088
6000,6.0148188591,6.266540277,0.0139999996871,0.0179999995977
6200,6.01743021011,6.15538644791,0.0159999996424,0.0179999995977
6400,5.18196673393,6.22152856588,0.0859999977052,0.0144999996759
6600,5.10961370468,6.19829400778,0.115999997407,0.0184999995865
6800,5.29666161537,6.12583853006,0.0419999990612,0.0179999995977
7000,5.68215513229,6.20876930952,0.019999999553,0.0154999996535
7200,6.14014735222,6.17731184959,0.0179999995977,0.0174999996088
7400,6.1555888176,6.17722243071,0.0239999994636,0.0249999994412
7600,5.96111197472,6.05710748434,0.0259999994189,0.0219999995083
7800,5.86100268364,6.19954304695,0.0259999990463,0.0194999995641
8000,5.91227092743,6.09974155426,0.0279999993742,0.0214999995194
8200,6.21009287834,6.24361653328,0.0279999993742,0.0129999997094
8400,6.05198574066,6.54109843969,0.0159999996424,0.0184999995865
8600,6.02646813393,6.60450596809,0.03399999924,0.0224999994971
8800,6.27396855354,6.50697950125,0.0159999996424,0.019999999553
9000,9.72053875923,9.43117706776,0.0,0.00849999981001
9200,12.8358180046,15.6855775833,0.0019999999553,0.00249999994412
9400,6.65203495026,6.82968057394,0.0179999995977,0.00599999986589
9600,6.40716505051,6.59720408916,0.00599999986589,0.0109999997541
9800,6.99525623322,7.09980638027,0.0019999999553,0.0119999997318
10000,7.69520082474,7.96563310623,0.00599999986589,0.00549999987707
10200,7.02965531349,7.15368722677,0.0,0.00249999994412
10400,6.56490454674,6.88776310682,0.00599999986589,0.00399999991059
10600,6.72942562103,6.79705049992,0.00599999986589,0.00999999977648
10800,6.93303103447,7.17051976919,0.0019999999553,0.00299999993294
11000,7.94525318146,7.95837424994,0.0119999997318,0.00649999985471
11200,7.29381551743,7.79646400213,0.00399999991059,0.00349999992177
11400,7.38584599495,8.20636216402,0.0019999999553,0.000999999977648
11600,6.48846068382,6.74296523333,0.0019999999553,0.00599999986589
11800,7.38893723488,7.764277637,0.0,0.00499999988824
